as std.as std.al phit ft std.ft ys yl Ls bs rhos al Ll bl rhol bt rhot Ne u C Ve norm.sd h2s h2l h2 h2os h2ol prev deltas deltal maxG bigU_small bigU_large bigU thr mean.nl tstar
1 0.0405776011180295 2.2582844452075 0.0133955216838648 0.000515843800456507 0.0127125257837706 2.06337520182603 1399.50581480775 9977218.1310684 0.774584295531094 0.112707852234453 55.6534734184692 22782 1 0 0.799999999996484 0.100000000001758 1000 1e-08 1 303.666767872333 0.996673750620576 0.493358565176087 0.00664143482391295 0.5 0.0174538074138847 0.0348977859288368 0.00458916659102742 0.000515843800456507 0.349876453701938 22490231.1249759 0.154563929548274 0.0253579486283913 0.179921848999808 2249022.65365472 0.00130228077314414 2.63217309267983
1 0.0405918840435862 2.28102214611902 0.0133931770742584 0.00051627276442171 0.012718620398781 2.06509105768684 1434.26453527567 9977740.58220366 0.774927255155301 0.112536372422349 56.1940446930165 22259 1 0 0.79999999999585 0.100000000002075 1000 1e-08 1 303.453105122982 0.996764759068397 0.493539984920679 0.00646001507932069 0.5 0.01748038312389 0.0349511651078831 0.00458826667775166 0.00051627276442171 0.358566133818918 22457127.646051 0.154640462440375 0.0250164648164371 0.179657021168408 2245718.46018492 0.00124157948545023 2.631636048309
1 0.0406057214376548 2.30396321856898 0.0133908659922175 0.00051669138994221 0.012724595737956 2.06676555976884 1469.59696563387 9978247.50098928 0.775261509743829 0.112369245128086 56.7398666246192 21752 1 0 0.799999999995292 0.100000000002354 1000 1e-08 1 303.246322207067 0.996852207775402 0.493714324146693 0.00628567585330711 0.5 0.0175063613283652 0.0350033476680537 0.004587379655813 0.00051669138994221 0.367399241408468 22424906.159616 0.154715024444291 0.0246841115763744 0.179399249276928 2242497.27877475 0.00118413412762261 2.63111502252955
1 0.0406234965676277 2.33487142145068 0.0133878357077019 0.000517233631410268 0.0127323759674209 2.06893452564107 1517.58731074778 9978899.94042834 0.775693821818587 0.112153089090707 57.4758851090947 21100 1 0 0.799999999994689 0.100000000002656 1000 1e-08 1 302.981004645811 0.99696348243519 0.493936185309302 0.00606381469069824 0.5 0.0175400786705984 0.0350710814163752 0.00458621662921806 0.000517233631410268 0.379396827686945 22383282.2324605 0.154811420646723 0.024254823516038 0.179066257859684 2238329.90809222 0.0011122949920428 2.63044450350822
1 0.040636335088676 2.35829548156668 0.0133856005837969 0.000517628483216203 0.0127380700569242 2.07051393286481 1554.22982411037 9979372.19767761 0.776008167428875 0.111995916285563 58.0341577659608 20628 1 0 0.799999999994351 0.100000000002824 1000 1e-08 1 302.78958908008 0.997043099508135 0.494094942276789 0.0059050577232112 0.5 0.0175646833409849 0.0351205132262804 0.00458535881100472 0.000517628483216203 0.388557456027592 22353001.6081477 0.154881486624209 0.0239425721279248 0.178824012865182 2235298.86646715 0.00106176329921835 2.62995921546165
1 0.0406487620849362 2.38193018594761 0.0133833969839562 0.000518013292535926 0.0127436425112659 2.0720531701437 1591.41880308892 9979830.25198743 0.776314147637793 0.111842926181104 58.5978530162992 20170 1 0 0.799999999994157 0.100000000002921 1000 1e-08 1 302.604481847853 0.99711955247879 0.494247401935503 0.00575259806449664 0.5 0.0175887081449748 0.0351687837586786 0.00458451311206544 0.000518013292535926 0.397854700772231 22323497.8946524 0.15494966831283 0.0236383739067751 0.178587983157219 2232347.83634595 0.00101392533371699 2.62948856916566
1 0.040660786984734 2.40577774030033 0.0133812242570719 0.000518388144933103 0.0127490927592654 2.07355257973241 1629.14351732796 9980274.47976754 0.776611859274128 0.111694070362936 59.1670235306456 19726 1 0 0.799999999994079 0.10000000000296 1000 1e-08 1 302.425525620976 0.997192950388965 0.494393780305448 0.00560621969455158 0.5 0.0176121583166851 0.0352159035032253 0.00458367928164822 0.000518388144933103 0.407285879331989 22294806.3718661 0.155015990395968 0.0233425741233103 0.178358450974929 2229475.95996914 0.000968632659929805 2.62903217622561
1 0.0406724188754059 2.42984036149764 0.013379081728756 0.000518753124389939 0.0127544202861174 2.07501249755976 1667.39198549119 9980705.24749283 0.77690139681392 0.11154930159304 59.7417224911335 19295 1 0 0.799999999994125 0.100000000002937 1000 1e-08 1 302.252569218419 0.997263398063803 0.494534285117763 0.00546571488223704 0.5 0.0176350390580898 0.0352618828861999 0.00458285706010349 0.000518753124389939 0.416847996372799 22266843.5659185 0.155080476959304 0.0230543307093284 0.178134748527348 2226682.39952763 0.000925745244072684 2.62858965912797
1 0.0406836665120414 2.45412027765665 0.0133769687012656 0.000519108313260496 0.0127596246298708 2.07643325304198 1706.15093842041 9981122.91193048 0.777182852374755 0.111408573812623 60.3220035964627 18877 1 0 0.799999999994316 0.100000000002842 1000 1e-08 1 302.085467409654 0.997330996239845 0.494669116060762 0.00533088393923817 0.5 0.0176573555361901 0.0353067322650197 0.00458204617885496 0.000519108313260496 0.426537734605103 22239642.7476418 0.155143151491943 0.0227739692378085 0.177917141981135 2223966.33733333 0.00088513097613715 2.62816065096196
1 0.0406945383260073 2.47861972821511 0.0133748844529345 0.000519453792227444 0.0127647053780548 2.07781516890978 1745.40578459281 9981527.82036455 0.777456315712078 0.111271842143961 60.9079210669178 18472 1 0 0.799999999994651 0.100000000002675 1000 1e-08 1 301.924080725424 0.997395841689522 0.494798465019549 0.00520153498045086 0.5 0.0176791128810964 0.0353504619234046 0.00458124636018209 0.000519453792227444 0.436351446148201 22213237.8766253 0.155204036887965 0.0225018223589621 0.177705903013002 2221326.97596632 0.000846665218988522 2.62774479515961
1 0.0407050424332769 2.50334096400676 0.0133728282381371 0.000519789640262542 0.0127696621644498 2.07915856105017 1785.14057837285 9981920.3108181 0.777721874217745 0.111139062891128 61.4995296494334 18080 1 0 0.799999999995143 0.100000000002429 1000 1e-08 1 301.768275275308 0.9974580273423 0.494922516309593 0.00507748369040712 0.5 0.0177003161835354 0.035393082066829 0.0045804573172063 0.000519789640262542 0.446285144593211 22187663.6137597 0.155263155448433 0.0222382299212351 0.177501308910078 2218763.53839647 0.000810230383015773 2.62734174522168
1 0.0407151866425354 2.52828624733363 0.0133707992866108 0.000520115934590304 0.012774494666001 2.08046373836122 1825.33799126965 9982300.71227261 0.777979612920362 0.111010193539819 62.0968846227102 17699 1 0 0.799999999995741 0.100000000002129 1000 1e-08 1 301.617922572323 0.997517642402199 0.495041446903642 0.00495855309635824 0.5 0.0177209704934774 0.035434602818635 0.00457967875363133 0.000520115934590304 0.456334497817412 22162706.9464199 0.15532052888377 0.021981055218747 0.177301655571359 2216275.26808411 0.000775715524995143 2.62695116446715
1 0.0407249784631066 2.55345785203781 0.0133687968036454 0.000520432750655989 0.0127792025998849 2.08173100262396 1865.97928678003 9982669.34488494 0.77822961448828 0.11088519275586 62.70004180238 17331 1 0 0.799999999996494 0.100000000001753 1000 1e-08 1 301.472899363602 0.99757477246201 0.495155426652631 0.00484457334736878 0.5 0.0177410808177243 0.035475034215544 0.00457891036381558 0.000520432750655989 0.466494821695007 22138647.538724 0.155376178316676 0.021733088489541 0.177109180309792 2213861.42905116 0.000743015969698768 2.62657272575828
1 0.0407344251126523 2.57885806356914 0.0133668199692422 0.000520740162096653 0.0127837857207148 2.08296064838661 1907.04429896298 9983026.5202016 0.778471959234239 0.11076402038288 63.309057546221 16973 1 0 0.799999999997356 0.100000000001322 1000 1e-08 1 301.333087467735 0.997629499613852 0.495264618499784 0.00473538150021641 0.5 0.0177606521191834 0.0355143862037249 0.00457815183245036 0.000520740162096653 0.476761074740744 22115142.3078672 0.155430124285374 0.0214908926746402 0.176921138462938 2211521.30593289 0.000712032953094266 2.62620611126168
1 0.0407435335247519 2.60448917905543 0.0133648679386251 0.000521038240718654 0.012788243817933 2.08415296287462 1948.51141543671 9983372.54137165 0.778706725124317 0.110646637437842 63.9239887594235 16627 1 0 0.799999999998324 0.100000000000838 1000 1e-08 1 301.198373616929 0.997681902556672 0.4953691786891 0.00463082131089961 0.5 0.0177796893144959 0.0355526686308747 0.0045774028347554 0.000521038240718654 0.487127853859178 22092473.4049492 0.155482386747751 0.0212572832220587 0.176739787239593 2209254.2039841 0.00068267328573474 2.62585101216882
1 0.0407494211883655 2.62170600905734 0.0133635799368648 0.000521231809526226 0.0127911463359643 2.0849272381049 1976.36821816211 9983597.17139579 0.778859062688136 0.110570468655932 64.3372576247995 16403 1 0 0.799999999999054 0.100000000000473 1000 1e-08 1 301.11134285468 0.997715583996573 0.495436386549623 0.00456361345037674 0.5 0.0177920864582128 0.0355776008596845 0.00457690863495871 0.000521231809526226 0.494092054540528 22077842.4164307 0.155516302703385 0.0211064807363917 0.176622739331446 2207783.03622654 0.000663958404247822 2.62562052834747
1 0.0407579804437278 2.64772709545434 0.0133616670627179 0.00052151448436605 0.0127953956179471 2.0860579374642 2018.45351047453 9983925.25164966 0.779081361223386 0.110459319388307 64.9621759132522 16075 1 0 0.800000000009729 0.0999999999951355 1000 1e-08 1 300.984888195737 0.997764278955225 0.49553355635904 0.00446644364096036 0.5 0.0178102444342591 0.0356141277611267 0.00457617468771106 0.00052151448436605 0.504613377618632 22056384.4589104 0.155565801508155 0.0208853395561106 0.176451075671283 2205636.1762419 0.00063711146249052 2.62528396879829
1 0.0407662185940545 2.67398526740631 0.0133597756482572 0.000521788008132082 0.0127995194582061 2.08715203252833 2060.87602329418 9984242.94637229 0.779296276918915 0.110351861540542 65.5931641350788 15757 1 0 0.799999999985622 0.100000000007189 1000 1e-08 1 300.863252768048 0.997810843611328 0.495626479628351 0.00437352037164931 0.5 0.017827882588468 0.0356496128824399 0.00457544898950063 0.000521788008132082 0.515219005823546 22035588.8672974 0.155613667119237 0.0206710297455287 0.17628471093838 2203560.59041042 0.000611664300020352 2.62495817369675
1 0.0407741419085389 2.70048288627014 0.0133579082518305 0.000522052457904344 0.0128035179520238 2.08820983161738 2103.60908750205 9984550.53680446 0.779503888758165 0.110248055620918 66.2302812485333 15449 1 0 0.800000000001258 0.099999999999371 1000 1e-08 1 300.746335406153 0.997855346372573 0.495715292284327 0.00428470771567286 0.5 0.0178450011014868 0.035684044286979 0.00457473252137069 0.000522052457904344 0.525902271875513 22015484.3036261 0.15565991941883 0.0204638323001718 0.176123874429009 2201555.56586296 0.000587541222837638 2.62464274926118
1 0.0407792517062081 2.71828213112111 0.013356673536296 0.000522223734865917 0.0128061137224451 2.08889493946367 2132.25611959354 9984750.10789622 0.779638262018238 0.110180868990881 66.658460304883 15250 1 0 0.799999999998214 0.100000000000893 1000 1e-08 1 300.670970774442 0.997883899928557 0.495772277736626 0.00422772226337437 0.5 0.0178561303294506 0.0357064393992239 0.00457425880341906 0.000522223734865917 0.533064029898384 22002583.2550914 0.155689864416133 0.0203308303929893 0.176020666040731 2200257.88708959 0.000572159862547334 2.62443818465618
1 0.0407866621636479 2.74518401699964 0.013354838391358 0.000522473173677235 0.0128099026976251 2.08989269470894 2175.4423916869 9985041.43099175 0.779833827871833 0.110083086064084 67.3059248139788 14959 1 0 0.799999999999506 0.100000000000247 1000 1e-08 1 300.561723932291 0.997925104788112 0.495854514766363 0.0041454852336365 0.5 0.0178724001127599 0.0357391801480544 0.00457355473323378 0.000522473173677235 0.543860597921726 21983741.5205681 0.155733461611783 0.0201365865858462 0.175869932164545 2198369.35040261 0.00055008835225108 2.62413963989895
1 0.0407937721428856 2.77233162949841 0.0133530219991154 0.000522713690381041 0.0128135659666423 2.09085476152416 2218.85996159627 9985323.33781524 0.780022254540249 0.109988872729875 67.9596782515713 14677 1 0 0.800000000000044 0.0999999999999779 1000 1e-08 1 300.456962775089 0.99796441143229 0.495932966485397 0.00406703351460324 0.5 0.017888165932482 0.0357709121148677 0.00457285787171496 0.000522713690381041 0.554714990399067 21965535.0710271 0.15577548844552 0.0199488839539662 0.175724280568217 2196549.91553923 0.000529160467583615 2.62385085216007
1 0.0408005866999184 2.79972735270474 0.0133512232798481 0.000522945342700782 0.0128171035026275 2.09178137080313 2262.47659158868 9985596.07599503 0.780203603002135 0.109898198498933 68.6197817030493 14404 1 0 0.799999999999725 0.100000000000137 1000 1e-08 1 300.356605878872 0.998001876615033 0.496007745727127 0.00399225427287307 0.5 0.0179034323983669 0.0358016448116433 0.00457216780420774 0.000522945342700782 0.56561914789717 21947990.8232915 0.155815960732306 0.0197679867130144 0.175583926586332 2194799.03937973 0.000509315289573303 2.62357157293886
1 0.0408049680251842 2.8181301914761 0.013350033513005 0.000523094881295643 0.0128193920155212 2.09237952518257 2291.64839925022 9985772.92739467 0.780320599320593 0.109839700339704 69.0634088902309 14227 1 0 0.799999999999893 0.100000000000054 1000 1e-08 1 300.292109353036 0.998025857264608 0.496055611768755 0.00394438823124482 0.5 0.0179133347568336 0.0358215815267668 0.00457171136504534 0.000523094881295643 0.572912099812555 21936676.091352 0.155842086307679 0.0196513023656263 0.175493408730816 2193669.61201071 0.000496658129929049 2.62339054607692
1 0.0408113008565097 2.84594476531258 0.0133482619310756 0.000523311883904343 0.0128227200045468 2.09324753561737 2335.52146919261 9986030.91718709 0.780490281182287 0.109754859408857 69.7342330576222 13969 1 0 0.799999999999638 0.100000000000181 1000 1e-08 1 300.198921844167 0.998060372457247 0.496124507069498 0.00387549293050172 0.5 0.0179277789034283 0.0358506677356751 0.00457103173089908 0.000523311883904343 0.583880367298152 21920296.837538 0.155880001569007 0.0194823500316385 0.175362374700304 2192031.83873673 0.000478491266200672 2.62312657576856
1 0.0408173506651099 2.874013868051 0.0133465050961136 0.000523520167596249 0.0128259222871059 2.094080670385 2379.50106711226 9986280.36663424 0.780653037337021 0.10967348133149 70.4115730496851 13720 1 0 0.799999999999475 0.100000000000262 1000 1e-08 1 300.109939516894 0.998093184958413 0.496190005860428 0.00380999413957169 0.5 0.0179417356600117 0.0358787783247725 0.00457035776725951 0.000523520167596249 0.594875266778065 21904654.2977518 0.155916401998242 0.0193209356448336 0.175237234382015 2190461.26672217 0.000461260843472756 2.62287148209948
1 0.0408212287440464 2.89286920719188 0.0133453414863911 0.000523654204838753 0.0128279873230206 2.09461681935501 2408.86174568049 9986442.03245637 0.780757720183478 0.109621139908261 70.8667841757164 13558 1 0 0.799999999999552 0.100000000000224 1000 1e-08 1 300.052920422314 0.998114137577545 0.496231831632166 0.00376816836783437 0.5 0.0179507715844907 0.0358969810903593 0.00456991138610606 0.000523654204838753 0.602215436420123 21894507.7846215 0.155939834280102 0.0192162371970872 0.175156062276972 2189451.31845127 0.000450269678380256 2.62270624025768
1 0.0408268161938645 2.92136792882519 0.0133436065983915 0.000523848069608229 0.0128309801851988 2.09539227843292 2452.9360254987 9986677.74259556 0.780909050716355 0.109545474641823 71.5551248217149 13322 1 0 0.800000000000026 0.0999999999999872 1000 1e-08 1 299.970797147998 0.998144216666739 0.496291877265259 0.00370812273474104 0.5 0.0179639258697579 0.0359234852665335 0.00456924586319454 0.000523848069608229 0.613234006374675 21879870.2309409 0.155973740715609 0.0190651474574977 0.175038961847527 2187991.70681512 0.000434491801366156 2.6224654465509
1 0.040832131501208 2.95012768428637 0.0133418832227596 0.000524033347646371 0.0128338474720789 2.09613339058548 2497.01552014869 9986905.49611233 0.781053592844097 0.109473203577952 72.2501514328021 13095 1 0 0.800000000000684 0.0999999999996581 1000 1e-08 1 299.892705059993 0.998172714550335 0.496348768072784 0.0036512319272163 0.5 0.0179766045534795 0.0359490373040999 0.00456858476916567 0.000524033347646371 0.624253880037172 21866042.4582497 0.15600616838266 0.0189223146602509 0.174928339665998 2186598.07697934 0.000419524949909567 2.62223294720766
1 0.0408355256870121 2.96944708845146 0.0133407400458612 0.000524152118731688 0.0128356892659863 2.09660847492675 2526.38504286457 9987053.01437932 0.781146206484327 0.109426896757837 72.7172489760774 12947 1 0 0.800000000000966 0.0999999999995172 1000 1e-08 1 299.842853895236 0.998190855207769 0.496384983420417 0.00361501657958256 0.5 0.0179847949725849 0.0359655476822121 0.00456814624870559 0.000524152118731688 0.631596260716143 21857046.4737452 0.156026971522805 0.0188294044498655 0.174856371789961 2185705.43823905 0.000409976639380366 2.62208245404986
1 0.0408403955679175 2.99864737688993 0.0133390329474343 0.000524323187159902 0.0128383474221731 2.09729274863961 2570.38391745237 9987267.96634495 0.781279539419397 0.109360230290301 73.4235634888303 12732 1 0 0.80000000000099 0.0999999999995052 1000 1e-08 1 299.771350575538 0.998216808610198 0.496436796991928 0.00356320300807196 0.5 0.0179966907187147 0.0359895335267266 0.00456749141932499 0.000524323187159902 0.642595979363092 21844193.5533695 0.156056962336082 0.0186965762067957 0.174753548426956 2184420.84954087 0.000396268699585348 2.62186332347112
1 0.0408450028127846 3.02811529459621 0.0133373341169432 0.000524485789881781 0.0128408802488224 2.09794315952713 2614.27932606823 9987475.50501776 0.781406208014211 0.109296895992894 74.1367385497742 12524 1 0 0.799999999999062 0.100000000000469 1000 1e-08 1 299.703727021753 0.998241286459395 0.496485665992108 0.00351433400789189 0.5 0.0180081221334617 0.0360125883804669 0.00456683977370006 0.000524485789881781 0.653569831517058 21831928.0372303 0.156085507240215 0.0185697702719474 0.174655424297842 2183201.14300702 0.000383264170965976 2.6216519403159
1 0.0408479300024303 3.04791048842586 0.0133362055019187 0.000524589509668183 0.0128424992315883 2.09835803867273 2643.46456721668 9987609.84164176 0.78148697279106 0.10925651360447 74.6160328869668 12390 1 0 0.799999999995969 0.100000000002016 1000 1e-08 1 299.660774626717 0.998256803010458 0.49651664475666 0.00348335524333995 0.5 0.0180154872215572 0.0360274445265719 0.00456640686083636 0.000524589509668183 0.66086614180417 21824204.9782226 0.156103739611256 0.0184898529493904 0.17459363982578 2182423.86107895 0.000374967261128345 2.62151522670597
1 0.0408521065706239 3.07783000661982 0.0133345172447218 0.000524738095292213 0.0128448234214082 2.09895238116885 2687.09310188219 9987805.45247101 0.781602628190565 0.109198685904718 75.3407905978842 12195 1 0 0.799999999990295 0.100000000004853 1000 1e-08 1 299.599505341575 0.998278899939683 0.496560762064784 0.00343923793521616 0.5 0.0180261544838186 0.0360489668176406 0.00456575929112876 0.000524738095292213 0.671773275470546 21813172.7876244 0.156129899830148 0.0183756188268239 0.174505382300995 2181311.46096361 0.000363055452613872 2.62131633722485
1 0.0408560286457375 3.10802383443386 0.0133328331745519 0.000524878322193846 0.012847022571505 2.09951328877538 2730.5038456406 9987994.15417003 0.781711728099119 0.10914413595044 76.0725879987878 12006 1 0 0.799999999985708 0.100000000007146 1000 1e-08 1 299.541986517455 0.99829961199061 0.496602115300603 0.00339788469939653 0.5 0.0180363692495858 0.036069584325364 0.00456511333946889 0.000524878322193846 0.682625961410149 21802643.2913669 0.156154643410003 0.0182665498302689 0.174421146330936 2180262.98366987 0.000351754738573659 2.62112470724427
1 0.0408596989817307 3.13849450141253 0.0133311517738675 0.000525010228360878 0.012849096822657 2.10004091344351 2773.65294540653 9988176.12702719 0.781814310621708 0.109092844689146 76.8114934673361 11824 1 0 0.799999999983493 0.100000000008253 1000 1e-08 1 299.488174551983 0.998318969641498 0.496640765146061 0.00335923485393879 0.5 0.0180461358373567 0.0360893061851688 0.00456446842370706 0.000525010228360878 0.693413236351633 21792790.4515699 0.156177980662399 0.0181643819751556 0.17434232361256 2179278.09390723 0.000341033956462126 2.62094016046409
1 0.0408620073077262 3.15896333426646 0.0133300315645648 0.000525093561504414 0.0128504103469515 2.10037424601766 2802.25183839017 9988293.79101156 0.781879096429093 0.109060451785453 77.3080801067049 11706 1 0 0.799999999983481 0.100000000008259 1000 1e-08 1 299.454338876367 0.998331136514644 0.496665058134621 0.00333494186537853 0.5 0.0180524000343867 0.0361019607590949 0.00456403876439093 0.000525093561504414 0.700562959597543 21786524.3534813 0.156192762483689 0.0180993677145818 0.17429219482785 2178656.66682712 0.000334194345506564 2.62082097922668
1 0.0408652637792181 3.18990105779832 0.0133283511491425 0.000525211681443458 0.0128522767962788 2.10084672577383 2844.86654486059 9988464.93751871 0.781970897661464 0.109014551169268 78.0589861118316 11535 1 0 0.799999999985474 0.100000000007263 1000 1e-08 1 299.406614938085 0.998348299576557 0.496699327267404 0.00330067273259644 0.5 0.0180614292635093 0.0361202091127438 0.00456339424645878 0.000525211681443458 0.711216636215148 21777750.6846374 0.156213777869031 0.0180082080959996 0.174222005477099 2177777.04406715 0.000324375496689068 2.62064785850768
1 0.0408682750922457 3.22112243084584 0.0133266690454089 0.000525321576333324 0.0128540187993644 2.10128630533329 2887.10137609914 9988629.81377969 0.782056276044422 0.108971861977789 78.8171857895958 11370 1 0 0.799999999989419 0.100000000005291 1000 1e-08 1 299.362493975244 0.998364180584684 0.496731037074527 0.00326896292547248 0.5 0.0180700220302855 0.0361375861069916 0.004562749092952 0.000525321576333324 0.721775344024785 21769562.4324148 0.156233412699017 0.0179230280485541 0.174156499459318 2176960.17882885 0.000315061641117035 2.62048137786034
1 0.040871043538809 3.25263003956 0.013324984250246 0.000525423284199207 0.0128556366245039 2.10169313679683 2928.91197649763 9988788.58583698 0.782135267702524 0.108932366148738 79.5827499846308 11211 1 0 0.799999999999984 0.100000000000008 1000 1e-08 1 299.321940031568 0.998378803767187 0.496760235811599 0.00323976418840082 0.5 0.0180781818972381 0.0361540930343021 0.00456210291918247 0.000525423284199207 0.732227994124407 21761981.5918294 0.15625167669215 0.0178440442015539 0.174095852734635 2176205.75122946 0.000306227411488757 2.62032135597339
1 0.0408727552460288 3.27379540995944 0.0133238586622935 0.000525486556578869 0.0128566462773494 2.10194622631548 2956.5282296703 9988891.1213747 0.78218439566778 0.10890780216611 80.0972528094379 11109 1 0 0.799999999999999 0.1 1000 1e-08 1 299.296869991913 0.998387864781027 0.496778328542018 0.00322167145798169 0.5 0.0180833834997231 0.036164620829117 0.00456167122627158 0.000525486556578869 0.739132057417575 21757383.0056695 0.156263095303274 0.0177960076292009 0.174059064045356 2175737.35621098 0.000300592526432014 2.62021818833326
1 0.0408751233705183 3.30578584199093 0.0133221651892746 0.000525574690357902 0.0128580575915027 2.10229876143161 2997.53383862536 9989040.07221681 0.782252811109621 0.10887359444519 80.8752505044491 10960 1 0 0.799999999999996 0.100000000000002 1000 1e-08 1 299.262191113542 0.998400440133358 0.496803438858484 0.00319656114151603 0.5 0.0180908320410608 0.0361797037374456 0.00456102174444344 0.000525574690357902 0.749383459656339 21750865.6354912 0.156279093535565 0.0177278549105752 0.174006925083929 2175086.39543856 0.000292505195890261 2.62006860163164
1 0.0408772538123583 3.33806945324659 0.0133204641084787 0.000525654723313208 0.0128593453397373 2.10261889325283 3037.99839622917 9989183.33658039 0.782314921797034 0.108842539101483 81.6608050181052 10817 1 0 0.799999999999991 0.100000000000004 1000 1e-08 1 299.230998016186 0.998411813458127 0.496826149252746 0.0031738507472538 0.5 0.0180978597819485 0.0361939443956261 0.00456036935710098 0.000525654723313208 0.759499599057291 21745016.5289225 0.156293743615462 0.0176664985576169 0.17396013223138 2174497.15580727 0.000284836580112456 2.61992507842488
1 0.0408791483135608 3.37064887607676 0.0133187536241938 0.000525726687919063 0.0128605098101974 2.10290675167625 3077.87915373684 9989321.06484457 0.782370757649257 0.108814621175371 82.4539897510197 10679 1 0 0.799999999999994 0.100000000000003 1000 1e-08 1 299.203263566086 0.99842200291195 0.49684649589871 0.00315350410129028 0.5 0.0181044712019049 0.0362073517424775 0.00455971337574953 0.000525726687919063 0.769469788434209 21739694.4427914 0.156307053798083 0.0176105231310228 0.173917555542331 2173969.37494044 0.000277566067334672 2.61978747333636
1 0.040880808506768 3.40352675816207 0.0133170318991492 0.000525790616562472 0.0128615513187667 2.10316246624989 3117.13421234645 9989453.40400306 0.78242034801819 0.108789825990905 83.2548788167582 10547 1 0 0.800000000000001 0.0999999999999997 1000 1e-08 1 299.178962425402 0.99843102519195 0.496864512065848 0.00313548793415206 0.5 0.0181106708415511 0.0362199348493516 0.00455905309600956 0.000525790616562472 0.779283553086612 21735085.2217668 0.156319032177431 0.017561784137607 0.173880681774135 2173502.79513149 0.000270674158466843 2.61965564455675
1 0.0408822359228018 3.43670576295509 0.0133152970526691 0.000525846541739406 0.0128624702115698 2.10338616695763 3155.72270176167 9989580.49782645 0.782463721847358 0.108768139076321 84.0635470487633 10420 1 0 0.800000000000002 0.0999999999999989 1000 1e-08 1 299.158070936326 0.99843889558829 0.496880228223565 0.00311977177643509 0.5 0.0181164633154173 0.0362317029652706 0.00455838779691134 0.000525846541739406 0.788930675440418 21731045.3161491 0.156329686720461 0.0175188432049623 0.173848362529193 2173097.16180338 0.000264142401808097 2.61952945373517
1 0.0408834319976904 3.47018857010458 0.013313547153502 0.000525894496228599 0.0128632668670847 2.1035779849144 3193.6049597338 9989702.48700765 0.782500907813237 0.108749546093381 84.8800700073472 10298 1 0 0.799999999999998 0.100000000000001 1000 1e-08 1 299.140567013353 0.998445628034948 0.496893672142102 0.00310632785789817 0.5 0.0181218533316408 0.036242665638129 0.00455771673814748 0.000525894496228599 0.798401239933451 21727594.8958866 0.156339025297353 0.0174818992187132 0.173820759167093 2172752.22214001 0.000257953331665888 2.61940876605248
1 0.0408846692207399 3.51530955730229 0.0133111871021863 0.000525946094314831 0.0128641396479253 2.10378437725932 3242.95012253731 9989857.43642035 0.782540912947111 0.108729543526444 85.9811177222157 10143 1 0 0.800000000000092 0.0999999999999541 1000 1e-08 1 299.122462525205 0.998452856137514 0.49690810592916 0.00309189407084015 0.5 0.0181284223163922 0.0362560468126167 0.00455681171618989 0.000525946094314831 0.810737530634327 21723927.8269536 0.156349443170157 0.0174421295411287 0.173791422615629 2172386.27791248 0.00025020584829015 2.61925618300575
1 0.0408853306267503 3.54951175382098 0.0133093943845301 0.00052597558185354 0.0128646527688688 2.10390232741416 3279.03839133731 9989968.04607994 0.782563772384833 0.108718113807583 86.8162663578564 10032 1 0 0.800000000000271 0.0999999999998645 1000 1e-08 1 299.112784736558 0.998456980382701 0.496916341674941 0.00308365832505895 0.5 0.0181328920668136 0.0362651680617347 0.0045561242685837 0.00052597558185354 0.819759597834328 21721817.6603639 0.156355741602885 0.0174188156820403 0.173774541282911 2172181.96593568 0.000244753558154295 2.61914782713467
1 0.0408857649323399 3.58402681208122 0.0133075800583538 0.000525997214304006 0.0128650452100984 2.10398885721603 3314.2992345584 9990074.0004963 0.782580541030586 0.108709729484707 87.6595269285601 9926 1 0 0.800000000000404 0.0999999999997978 1000 1e-08 1 299.106430169653 0.99846000412153 0.496922379830366 0.00307762016963413 0.5 0.0181369755772636 0.0362735155318233 0.00455542854869118 0.000525997214304006 0.828574808639599 21720364.9295784 0.15636075032488 0.0174021692858577 0.173762919436627 2172037.48425231 0.00023959211407825 2.61904454054297
1 0.0408859926900701 3.63053833305123 0.01330512375381 0.000526013902937606 0.0128653817194796 2.10405561175042 3359.97090618788 9990208.25481411 0.782593476643272 0.108703261678364 88.7966292165623 9792 1 0 0.800000000000456 0.0999999999997722 1000 1e-08 1 299.103097800428 0.998462338792027 0.496927041986045 0.00307295801395472 0.5 0.0181418283755598 0.0362834599944483 0.00455448667857072 0.000526013902937606 0.839992726546969 21719409.6962054 0.156365436210506 0.0173899318657716 0.173755277569643 2171937.44428882 0.000233138808859544 2.61891449726216
1 0.0408859014234046 3.66579416179384 0.013303250898666 0.000526017354216599 0.0128654948503957 2.1040694168664 3393.17882379871 9990303.84626702 0.78259615169757 0.108701924151215 89.6591253750712 9696 1 0 0.800000000000421 0.0999999999997897 1000 1e-08 1 299.104433134706 0.998462826787371 0.496928016476228 0.00307198352377189 0.5 0.0181450309442465 0.0362900431724692 0.00455376854933431 0.000526017354216599 0.848294705949678 21719277.4518074 0.15636746688756 0.0173866975927338 0.173754219614459 2171931.50188902 0.000228603424375294 2.61882256159055
